gene	RCP	LCP
ENSG00000196418	  0.002	  0.003
ENSG00000111335	  0.002	  0.003
ENSG00000221883	  0.003	  0.003
ENSG00000152433	  0.001	  0.003
ENSG00000237624	  0.003	  0.003
ENSG00000139278	  0.002	  0.003
ENSG00000280165	  0.002	  0.003
ENSG00000102738	  0.001	  0.003
ENSG00000150787	  0.001	  0.003
ENSG00000227124	  0.002	  0.003
ENSG00000240859	  0.003	  0.003
ENSG00000198075	  0.002	  0.003
ENSG00000079805	  0.000	  0.003
ENSG00000261064	  0.003	  0.003
ENSG00000279278	  0.002	  0.003
ENSG00000136717	  0.001	  0.003
ENSG00000268442	  0.002	  0.003
ENSG00000186522	  0.003	  0.003
ENSG00000223969	  0.002	  0.003
ENSG00000248905	  0.001	  0.003
ENSG00000145416	  0.002	  0.003
ENSG00000128923	  0.002	  0.003
ENSG00000180525	  0.003	  0.003
ENSG00000148700	  0.002	  0.003
ENSG00000224081	  0.002	  0.003
ENSG00000093072	  0.003	  0.003
ENSG00000219881	  0.001	  0.003
ENSG00000114544	  0.003	  0.003
ENSG00000141934	  0.003	  0.003
ENSG00000137962	  0.001	  0.003
ENSG00000151773	  0.003	  0.003
ENSG00000104067	  0.003	  0.003
ENSG00000164953	  0.001	  0.003
ENSG00000068650	  0.001	  0.003
ENSG00000189043	  0.002	  0.003
ENSG00000219607	  0.003	  0.003
ENSG00000269930	  0.003	  0.003
ENSG00000165650	  0.002	  0.003
ENSG00000087085	  0.002	  0.003
ENSG00000246379	  0.002	  0.003
ENSG00000239883	  0.003	  0.003
ENSG00000099968	  0.001	  0.003
ENSG00000144645	  0.002	  0.003
ENSG00000258602	  0.002	  0.003
ENSG00000206149	  0.003	  0.003
ENSG00000120942	  0.000	  0.003
ENSG00000163576	  0.003	  0.003
ENSG00000232774	  0.003	  0.003
ENSG00000008282	  0.002	  0.003
ENSG00000253764	  0.003	  0.003
ENSG00000151778	  0.002	  0.003
ENSG00000249684	  0.002	  0.003
ENSG00000260230	  0.003	  0.003
ENSG00000120800	  0.002	  0.003
ENSG00000027001	  0.001	  0.003
ENSG00000198734	  0.002	  0.003
ENSG00000274818	  0.001	  0.003
ENSG00000182985	  0.003	  0.003
ENSG00000261824	  0.001	  0.003
ENSG00000137098	  0.002	  0.003
ENSG00000135002	  0.002	  0.003
ENSG00000198618	  0.001	  0.003
ENSG00000214694	  0.002	  0.003
ENSG00000196950	  0.002	  0.003
ENSG00000137509	  0.001	  0.003
ENSG00000135778	  0.002	  0.003
ENSG00000050327	  0.003	  0.003
ENSG00000246082	  0.003	  0.003
ENSG00000107731	  0.002	  0.003
ENSG00000013523	  0.003	  0.003
ENSG00000147912	  0.002	  0.003
ENSG00000136643	  0.002	  0.003
ENSG00000034053	  0.001	  0.003
ENSG00000214376	  0.002	  0.003
ENSG00000106013	  0.002	  0.003
ENSG00000265519	  0.002	  0.003
ENSG00000140022	  0.002	  0.003
ENSG00000175518	  0.002	  0.003
ENSG00000145365	  0.002	  0.003
ENSG00000179630	  0.003	  0.003
ENSG00000151414	  0.002	  0.003
ENSG00000060138	  0.002	  0.003
ENSG00000108010	  0.002	  0.003
ENSG00000124574	  0.002	  0.003
ENSG00000237685	  0.003	  0.003
ENSG00000270015	  0.002	  0.003
ENSG00000128791	  0.002	  0.003
ENSG00000267313	  0.001	  0.003
ENSG00000183098	  0.001	  0.003
ENSG00000178952	  0.002	  0.003
ENSG00000108384	  0.001	  0.003
ENSG00000143167	  0.002	  0.003
ENSG00000041357	  0.002	  0.003
ENSG00000235106	  0.003	  0.003
ENSG00000172728	  0.002	  0.003
ENSG00000277831	  0.002	  0.003
ENSG00000112855	  0.001	  0.003
ENSG00000080166	  0.002	  0.003
ENSG00000275088	  0.003	  0.003
ENSG00000057468	  0.002	  0.003
ENSG00000178826	  0.002	  0.003
ENSG00000176236	  0.002	  0.003
ENSG00000134058	  0.001	  0.003
ENSG00000084674	  0.002	  0.003
ENSG00000282556	  0.003	  0.003
ENSG00000135637	  0.001	  0.003
ENSG00000234678	  0.002	  0.003
ENSG00000181997	  0.003	  0.003
ENSG00000104341	  0.001	  0.003
ENSG00000145428	  0.001	  0.003
ENSG00000173597	  0.002	  0.003
ENSG00000275178	  0.003	  0.003
ENSG00000173406	  0.003	  0.003
ENSG00000113328	  0.003	  0.003
ENSG00000070761	  0.002	  0.003
ENSG00000130035	  0.002	  0.003
ENSG00000149231	  0.002	  0.003
ENSG00000185046	  0.001	  0.003
ENSG00000047617	  0.002	  0.003
ENSG00000136247	  0.003	  0.003
ENSG00000100350	  0.003	  0.003
ENSG00000154001	  0.002	  0.003
ENSG00000155368	  0.001	  0.003
ENSG00000242861	  0.002	  0.003
ENSG00000255231	  0.002	  0.003
ENSG00000280120	  0.000	  0.003
ENSG00000230910	  0.001	  0.003
ENSG00000184937	  0.002	  0.003
ENSG00000144218	  0.001	  0.003
ENSG00000173641	  0.002	  0.003
ENSG00000183161	  0.002	  0.003
ENSG00000078043	  0.001	  0.003
ENSG00000108556	  0.002	  0.003
ENSG00000254093	  0.000	  0.003
ENSG00000211943	  0.001	  0.003
ENSG00000184220	  0.003	  0.003
ENSG00000205861	  0.002	  0.003
ENSG00000225335	  0.001	  0.003
ENSG00000112077	  0.002	  0.003
ENSG00000129749	  0.003	  0.003
ENSG00000147592	  0.001	  0.003
ENSG00000165868	  0.001	  0.003
ENSG00000175073	  0.001	  0.003
ENSG00000272138	  0.003	  0.003
ENSG00000130649	  0.002	  0.003
ENSG00000198917	  0.003	  0.003
ENSG00000154114	  0.002	  0.003
ENSG00000104320	  0.001	  0.003
ENSG00000276093	  0.003	  0.003
ENSG00000174738	  0.002	  0.003
ENSG00000259153	  0.003	  0.003
ENSG00000007062	  0.003	  0.003
ENSG00000102996	  0.002	  0.003
ENSG00000081154	  0.001	  0.003
ENSG00000182050	  0.002	  0.003
ENSG00000135480	  0.002	  0.003
ENSG00000106392	  0.003	  0.003
ENSG00000241975	  0.001	  0.003
ENSG00000213865	  0.001	  0.003
ENSG00000156876	  0.002	  0.003
ENSG00000136270	  0.002	  0.003
ENSG00000122008	  0.002	  0.003
ENSG00000100348	  0.002	  0.003
ENSG00000261559	  0.001	  0.003
ENSG00000166664	  0.003	  0.003
ENSG00000122376	  0.001	  0.003
ENSG00000133740	  0.002	  0.003
ENSG00000168824	  0.002	  0.003
ENSG00000128989	  0.001	  0.003
ENSG00000143162	  0.002	  0.003
ENSG00000276023	  0.002	  0.003
ENSG00000067066	  0.002	  0.003
ENSG00000072958	  0.001	  0.003
ENSG00000176692	  0.002	  0.003
ENSG00000254057	  0.001	  0.003
ENSG00000104327	  0.001	  0.003
ENSG00000083444	  0.002	  0.003
ENSG00000163743	  0.001	  0.003
ENSG00000198791	  0.002	  0.003
ENSG00000129317	  0.001	  0.003
ENSG00000101255	  0.003	  0.003
ENSG00000141449	  0.001	  0.003
ENSG00000268564	  0.002	  0.003
ENSG00000182107	  0.001	  0.003
ENSG00000259275	  0.002	  0.003
ENSG00000273478	  0.001	  0.003
ENSG00000169967	  0.003	  0.003
ENSG00000177000	  0.002	  0.003
ENSG00000267707	  0.001	  0.003
ENSG00000242299	  0.001	  0.003
ENSG00000133835	  0.001	  0.003
ENSG00000196787	  0.001	  0.003
ENSG00000126746	  0.003	  0.003
ENSG00000139910	  0.001	  0.003
ENSG00000151474	  0.002	  0.003
ENSG00000115317	  0.003	  0.003
ENSG00000245149	  0.002	  0.003
ENSG00000205339	  0.000	  0.003
ENSG00000149308	  0.001	  0.003
ENSG00000278607	  0.002	  0.003
ENSG00000119285	  0.000	  0.003
ENSG00000113361	  0.003	  0.003
ENSG00000109180	  0.001	  0.003
ENSG00000067715	  0.001	  0.003
ENSG00000127954	  0.001	  0.003
ENSG00000150783	  0.001	  0.003
ENSG00000163191	  0.000	  0.003
ENSG00000244625	  0.003	  0.003
ENSG00000088876	  0.001	  0.003
ENSG00000100056	  0.001	  0.003
ENSG00000102802	  0.002	  0.003
ENSG00000177425	  0.002	  0.003
ENSG00000259562	  0.002	  0.003
ENSG00000136149	  0.001	  0.003
ENSG00000183091	  0.002	  0.003
ENSG00000269834	  0.002	  0.003
ENSG00000088832	  0.002	  0.003
ENSG00000134198	  0.002	  0.003
ENSG00000238105	  0.002	  0.003
ENSG00000164542	  0.002	  0.003
ENSG00000198929	  0.002	  0.003
ENSG00000264727	  0.002	  0.003
ENSG00000104213	  0.002	  0.003
ENSG00000154813	  0.001	  0.003
ENSG00000147408	  0.002	  0.003
ENSG00000128739	  0.002	  0.003
ENSG00000188803	  0.002	  0.003
ENSG00000179532	  0.003	  0.003
ENSG00000148604	  0.003	  0.003
ENSG00000239704	  0.001	  0.003
ENSG00000243225	  0.002	  0.003
ENSG00000183722	  0.000	  0.003
ENSG00000272049	  0.002	  0.003
ENSG00000204397	  0.002	  0.003
ENSG00000253710	  0.002	  0.003
ENSG00000137563	  0.002	  0.003
ENSG00000280187	  0.001	  0.003
ENSG00000173272	  0.002	  0.003
ENSG00000151304	  0.001	  0.003
ENSG00000198498	  0.002	  0.003
ENSG00000176387	  0.000	  0.003
ENSG00000100324	  0.001	  0.003
ENSG00000235310	  0.002	  0.003
ENSG00000143674	  0.002	  0.003
ENSG00000105321	  0.002	  0.003
ENSG00000186889	  0.003	  0.003
ENSG00000144455	  0.002	  0.003
ENSG00000271424	  0.001	  0.003
ENSG00000144815	  0.002	  0.003
ENSG00000273381	  0.002	  0.003
ENSG00000253797	  0.001	  0.003
ENSG00000151458	  0.003	  0.003
ENSG00000251432	  0.002	  0.003
ENSG00000110675	  0.002	  0.003
ENSG00000137760	  0.001	  0.003
ENSG00000150961	  0.000	  0.003
ENSG00000168275	  0.003	  0.003
ENSG00000140395	  0.002	  0.003
ENSG00000235832	  0.002	  0.003
ENSG00000270673	  0.002	  0.003
ENSG00000143303	  0.002	  0.003
ENSG00000243422	  0.002	  0.003
ENSG00000177989	  0.002	  0.003
ENSG00000141446	  0.002	  0.003
ENSG00000255112	  0.002	  0.003
ENSG00000137106	  0.003	  0.003
ENSG00000266258	  0.002	  0.003
ENSG00000147874	  0.002	  0.003
ENSG00000230897	  0.002	  0.003
ENSG00000154529	  0.002	  0.003
ENSG00000163293	  0.001	  0.003
ENSG00000137038	  0.002	  0.003
ENSG00000164136	  0.001	  0.003
ENSG00000169429	  0.001	  0.003
ENSG00000167460	  0.002	  0.003
ENSG00000133739	  0.002	  0.003
ENSG00000109047	  0.002	  0.003
ENSG00000137693	  0.001	  0.003
ENSG00000236526	  0.001	  0.003
ENSG00000005436	  0.002	  0.003
ENSG00000241878	  0.001	  0.003
ENSG00000225731	  0.002	  0.003
ENSG00000151779	  0.001	  0.003
ENSG00000260361	  0.001	  0.003
ENSG00000166086	  0.002	  0.003
ENSG00000160993	  0.001	  0.003
ENSG00000162761	  0.003	  0.003
ENSG00000276234	  0.002	  0.003
ENSG00000122641	  0.001	  0.003
ENSG00000142875	  0.003	  0.003
ENSG00000203710	  0.002	  0.003
ENSG00000179270	  0.002	  0.003
ENSG00000174606	  0.003	  0.003
ENSG00000144895	  0.002	  0.003
ENSG00000165511	  0.002	  0.003
ENSG00000278600	  0.002	  0.003
ENSG00000137441	  0.002	  0.003
ENSG00000103111	  0.002	  0.003
ENSG00000099219	  0.002	  0.003
ENSG00000236138	  0.002	  0.003
ENSG00000284428	  0.001	  0.003
ENSG00000086189	  0.001	  0.003
ENSG00000215795	  0.002	  0.003
ENSG00000254226	  0.001	  0.003
ENSG00000174953	  0.001	  0.003
ENSG00000122741	  0.001	  0.003
ENSG00000134108	  0.002	  0.003
ENSG00000236756	  0.000	  0.002
ENSG00000198707	  0.001	  0.002
ENSG00000078674	  0.002	  0.002
ENSG00000231760	  0.001	  0.002
ENSG00000132970	  0.001	  0.002
ENSG00000241288	  0.001	  0.002
ENSG00000272498	  0.001	  0.002
ENSG00000154277	  0.002	  0.002
ENSG00000171488	  0.002	  0.002
ENSG00000135298	  0.001	  0.002
ENSG00000197140	  0.002	  0.002
ENSG00000232229	  0.002	  0.002
ENSG00000123124	  0.001	  0.002
ENSG00000075336	  0.001	  0.002
ENSG00000109586	  0.001	  0.002
ENSG00000105058	  0.001	  0.002
ENSG00000165272	  0.002	  0.002
ENSG00000182600	  0.000	  0.002
ENSG00000274922	  0.002	  0.002
ENSG00000189067	  0.002	  0.002
ENSG00000171462	  0.001	  0.002
ENSG00000170290	  0.001	  0.002
ENSG00000115289	  0.001	  0.002
ENSG00000136732	  0.002	  0.002
ENSG00000128513	  0.000	  0.002
ENSG00000277459	  0.001	  0.002
ENSG00000134444	  0.001	  0.002
ENSG00000232977	  0.002	  0.002
ENSG00000100749	  0.001	  0.002
ENSG00000003987	  0.002	  0.002
ENSG00000152642	  0.002	  0.002
ENSG00000227502	  0.001	  0.002
ENSG00000238061	  0.001	  0.002
ENSG00000269825	  0.001	  0.002
ENSG00000158483	  0.001	  0.002
ENSG00000186716	  0.002	  0.002
ENSG00000170271	  0.001	  0.002
ENSG00000271947	  0.002	  0.002
ENSG00000137714	  0.002	  0.002
ENSG00000181781	  0.002	  0.002
ENSG00000081665	  0.002	  0.002
ENSG00000105290	  0.001	  0.002
ENSG00000172123	  0.002	  0.002
ENSG00000268201	  0.001	  0.002
ENSG00000101134	  0.002	  0.002
ENSG00000163870	  0.002	  0.002
ENSG00000178631	  0.001	  0.002
ENSG00000170915	  0.002	  0.002
ENSG00000115282	  0.001	  0.002
ENSG00000164494	  0.002	  0.002
ENSG00000107372	  0.001	  0.002
ENSG00000172156	  0.002	  0.002
ENSG00000086200	  0.001	  0.002
ENSG00000174007	  0.001	  0.002
ENSG00000167323	  0.002	  0.002
ENSG00000025708	  0.002	  0.002
ENSG00000176209	  0.001	  0.002
ENSG00000223784	  0.002	  0.002
ENSG00000138768	  0.001	  0.002
ENSG00000267419	  0.001	  0.002
ENSG00000124279	  0.002	  0.002
ENSG00000160208	  0.001	  0.002
ENSG00000232303	  0.001	  0.002
ENSG00000259556	  0.000	  0.002
ENSG00000111886	  0.002	  0.002
ENSG00000187555	  0.002	  0.002
ENSG00000154721	  0.002	  0.002
ENSG00000229116	  0.002	  0.002
ENSG00000273841	  0.000	  0.002
ENSG00000120314	  0.001	  0.002
ENSG00000161551	  0.002	  0.002
ENSG00000272821	  0.002	  0.002
ENSG00000214617	  0.002	  0.002
ENSG00000114784	  0.001	  0.002
ENSG00000164329	  0.000	  0.002
ENSG00000155380	  0.001	  0.002
ENSG00000147996	  0.002	  0.002
ENSG00000138760	  0.002	  0.002
ENSG00000225434	  0.002	  0.002
ENSG00000116741	  0.001	  0.002
ENSG00000266933	  0.002	  0.002
ENSG00000164393	  0.000	  0.002
ENSG00000108176	  0.001	  0.002
ENSG00000063761	  0.001	  0.002
ENSG00000169918	  0.002	  0.002
ENSG00000166228	  0.002	  0.002
ENSG00000154124	  0.002	  0.002
ENSG00000254595	  0.001	  0.002
ENSG00000119231	  0.001	  0.002
ENSG00000100987	  0.002	  0.002
ENSG00000090975	  0.000	  0.002
ENSG00000170638	  0.001	  0.002
ENSG00000111647	  0.001	  0.002
ENSG00000169684	  0.001	  0.002
ENSG00000172061	  0.000	  0.002
ENSG00000227495	  0.001	  0.002
ENSG00000197776	  0.001	  0.002
ENSG00000091844	  0.000	  0.002
ENSG00000136378	  0.001	  0.002
ENSG00000198894	  0.002	  0.002
ENSG00000127507	  0.002	  0.002
ENSG00000215246	  0.002	  0.002
ENSG00000040275	  0.001	  0.002
ENSG00000144057	  0.001	  0.002
ENSG00000152939	  0.001	  0.002
ENSG00000279500	  0.001	  0.002
ENSG00000253738	  0.001	  0.002
ENSG00000148832	  0.002	  0.002
ENSG00000075142	  0.002	  0.002
ENSG00000107371	  0.001	  0.002
ENSG00000129595	  0.001	  0.002
ENSG00000241923	  0.002	  0.002
ENSG00000279522	  0.000	  0.002
ENSG00000260317	  0.002	  0.002
ENSG00000152382	  0.002	  0.002
ENSG00000104408	  0.001	  0.002
ENSG00000154845	  0.002	  0.002
ENSG00000231613	  0.002	  0.002
ENSG00000253696	  0.001	  0.002
ENSG00000137502	  0.001	  0.002
ENSG00000261572	  0.002	  0.002
ENSG00000240032	  0.000	  0.002
ENSG00000259479	  0.002	  0.002
ENSG00000176788	  0.002	  0.002
ENSG00000109501	  0.002	  0.002
ENSG00000280367	  0.001	  0.002
ENSG00000225217	  0.002	  0.002
ENSG00000163485	  0.001	  0.002
ENSG00000179010	  0.002	  0.002
ENSG00000279138	  0.001	  0.002
ENSG00000241506	  0.001	  0.002
ENSG00000169189	  0.001	  0.002
ENSG00000180881	  0.001	  0.002
ENSG00000099251	  0.001	  0.002
ENSG00000104412	  0.001	  0.002
ENSG00000164930	  0.001	  0.002
ENSG00000280193	  0.001	  0.002
ENSG00000249797	  0.001	  0.002
ENSG00000162623	  0.002	  0.002
ENSG00000196104	  0.002	  0.002
ENSG00000151276	  0.002	  0.002
ENSG00000125875	  0.002	  0.002
ENSG00000163864	  0.001	  0.002
ENSG00000153294	  0.000	  0.002
ENSG00000244682	  0.002	  0.002
ENSG00000048471	  0.001	  0.002
ENSG00000235772	  0.002	  0.002
ENSG00000178719	  0.001	  0.002
ENSG00000104549	  0.002	  0.002
ENSG00000197461	  0.002	  0.002
ENSG00000013503	  0.001	  0.002
ENSG00000186832	  0.001	  0.002
ENSG00000145687	  0.002	  0.002
ENSG00000213846	  0.002	  0.002
ENSG00000282917	  0.002	  0.002
ENSG00000272760	  0.001	  0.002
ENSG00000143196	  0.002	  0.002
ENSG00000259495	  0.002	  0.002
ENSG00000178229	  0.001	  0.002
ENSG00000108244	  0.001	  0.002
ENSG00000100764	  0.000	  0.002
ENSG00000014123	  0.001	  0.002
ENSG00000181523	  0.002	  0.002
ENSG00000091640	  0.002	  0.002
ENSG00000137941	  0.001	  0.002
ENSG00000095794	  0.001	  0.002
ENSG00000179978	  0.002	  0.002
ENSG00000023572	  0.002	  0.002
ENSG00000196353	  0.002	  0.002
ENSG00000106772	  0.001	  0.002
ENSG00000146282	  0.001	  0.002
ENSG00000164989	  0.000	  0.002
ENSG00000279865	  0.002	  0.002
ENSG00000239887	  0.002	  0.002
ENSG00000116774	  0.002	  0.002
ENSG00000277462	  0.001	  0.002
ENSG00000136381	  0.001	  0.002
ENSG00000153132	  0.001	  0.002
ENSG00000168818	  0.001	  0.002
ENSG00000271119	  0.002	  0.002
ENSG00000105695	  0.002	  0.002
ENSG00000151692	  0.002	  0.002
ENSG00000280439	  0.001	  0.002
ENSG00000176731	  0.001	  0.002
ENSG00000095951	  0.001	  0.002
ENSG00000203772	  0.002	  0.002
ENSG00000236255	  0.001	  0.002
ENSG00000144747	  0.002	  0.002
ENSG00000138658	  0.002	  0.002
ENSG00000112320	  0.001	  0.002
ENSG00000151623	  0.002	  0.002
ENSG00000228554	  0.002	  0.002
ENSG00000154874	  0.001	  0.002
ENSG00000163993	  0.002	  0.002
ENSG00000101276	  0.002	  0.002
ENSG00000269918	  0.000	  0.002
ENSG00000140263	  0.001	  0.002
ENSG00000088833	  0.002	  0.002
ENSG00000267583	  0.002	  0.002
ENSG00000272100	  0.002	  0.002
ENSG00000144283	  0.001	  0.002
ENSG00000183454	  0.002	  0.002
ENSG00000125107	  0.001	  0.002
ENSG00000164850	  0.000	  0.002
ENSG00000126882	  0.002	  0.002
ENSG00000179813	  0.001	  0.002
ENSG00000138792	  0.002	  0.002
ENSG00000122512	  0.001	  0.002
ENSG00000260409	  0.002	  0.002
ENSG00000232615	  0.002	  0.002
ENSG00000271734	  0.001	  0.002
ENSG00000139178	  0.002	  0.002
ENSG00000151553	  0.001	  0.002
ENSG00000186918	  0.001	  0.002
ENSG00000242553	  0.000	  0.002
ENSG00000279660	  0.001	  0.002
ENSG00000009307	  0.001	  0.002
ENSG00000258733	  0.002	  0.002
ENSG00000183654	  0.001	  0.002
ENSG00000253944	  0.001	  0.002
ENSG00000205822	  0.001	  0.002
ENSG00000280225	  0.001	  0.002
ENSG00000112339	  0.001	  0.002
ENSG00000108759	  0.001	  0.002
ENSG00000265489	  0.002	  0.002
ENSG00000213551	  0.000	  0.002
ENSG00000138696	  0.002	  0.002
ENSG00000168952	  0.002	  0.002
ENSG00000213433	  0.001	  0.002
ENSG00000167525	  0.001	  0.002
ENSG00000205078	  0.002	  0.002
ENSG00000104325	  0.001	  0.002
ENSG00000178301	  0.001	  0.002
ENSG00000278716	  0.002	  0.002
ENSG00000177917	  0.001	  0.002
ENSG00000213225	  0.000	  0.002
ENSG00000073331	  0.001	  0.002
ENSG00000263327	  0.001	  0.002
ENSG00000090615	  0.001	  0.002
ENSG00000184672	  0.002	  0.002
ENSG00000197927	  0.002	  0.002
ENSG00000267774	  0.002	  0.002
ENSG00000264575	  0.001	  0.002
ENSG00000117477	  0.001	  0.002
ENSG00000198680	  0.002	  0.002
ENSG00000037757	  0.002	  0.002
ENSG00000110318	  0.002	  0.002
ENSG00000118514	  0.002	  0.002
ENSG00000156689	  0.001	  0.002
ENSG00000270462	  0.001	  0.002
ENSG00000197451	  0.002	  0.002
ENSG00000197568	  0.001	  0.002
ENSG00000233237	  0.000	  0.002
ENSG00000249244	  0.001	  0.002
ENSG00000118503	  0.002	  0.002
ENSG00000188626	  0.002	  0.002
ENSG00000132275	  0.002	  0.002
ENSG00000080608	  0.001	  0.002
ENSG00000279384	  0.002	  0.002
ENSG00000172748	  0.001	  0.002
ENSG00000276718	  0.002	  0.002
ENSG00000124098	  0.001	  0.002
ENSG00000136699	  0.001	  0.002
ENSG00000265354	  0.001	  0.002
ENSG00000100596	  0.001	  0.002
ENSG00000155099	  0.002	  0.002
ENSG00000154639	  0.001	  0.002
ENSG00000235641	  0.001	  0.002
ENSG00000188897	  0.001	  0.002
ENSG00000198168	  0.002	  0.002
ENSG00000077420	  0.001	  0.002
ENSG00000254648	  0.002	  0.002
ENSG00000267475	  0.002	  0.002
ENSG00000135828	  0.002	  0.002
ENSG00000215845	  0.001	  0.002
ENSG00000038274	  0.002	  0.002
ENSG00000205356	  0.000	  0.002
ENSG00000169564	  0.000	  0.002
ENSG00000267339	  0.001	  0.002
ENSG00000275896	  0.001	  0.002
ENSG00000232533	  0.002	  0.002
ENSG00000269892	  0.002	  0.002
ENSG00000160201	  0.002	  0.002
ENSG00000134775	  0.001	  0.002
ENSG00000168522	  0.002	  0.002
ENSG00000256967	  0.002	  0.002
ENSG00000257151	  0.001	  0.002
ENSG00000187957	  0.001	  0.002
ENSG00000132334	  0.001	  0.002
ENSG00000132286	  0.001	  0.002
ENSG00000164300	  0.001	  0.002
ENSG00000113248	  0.000	  0.002
ENSG00000207145	  0.001	  0.002
ENSG00000247572	  0.001	  0.002
ENSG00000042317	  0.001	  0.002
ENSG00000068489	  0.001	  0.002
ENSG00000197885	  0.002	  0.002
ENSG00000169926	  0.001	  0.002
ENSG00000186132	  0.001	  0.002
ENSG00000067057	  0.001	  0.002
ENSG00000108179	  0.001	  0.002
ENSG00000151322	  0.001	  0.002
ENSG00000112237	  0.002	  0.002
ENSG00000152086	  0.002	  0.002
ENSG00000260844	  0.002	  0.002
ENSG00000119139	  0.001	  0.002
ENSG00000152942	  0.002	  0.002
ENSG00000112214	  0.001	  0.002
ENSG00000151650	  0.001	  0.002
ENSG00000228065	  0.002	  0.002
ENSG00000170525	  0.002	  0.002
ENSG00000146909	  0.002	  0.002
ENSG00000224905	  0.002	  0.002
ENSG00000160190	  0.002	  0.002
ENSG00000273344	  0.001	  0.002
ENSG00000099866	  0.002	  0.002
ENSG00000091136	  0.002	  0.002
ENSG00000236740	  0.002	  0.002
ENSG00000117475	  0.001	  0.002
ENSG00000089597	  0.002	  0.002
ENSG00000257497	  0.002	  0.002
ENSG00000074201	  0.000	  0.002
ENSG00000109861	  0.001	  0.002
ENSG00000110367	  0.001	  0.002
ENSG00000231811	  0.002	  0.002
ENSG00000131023	  0.001	  0.002
ENSG00000163288	  0.002	  0.002
ENSG00000166035	  0.002	  0.002
ENSG00000262165	  0.002	  0.002
ENSG00000231663	  0.002	  0.002
ENSG00000186806	  0.002	  0.002
ENSG00000205885	  0.002	  0.002
ENSG00000279203	  0.001	  0.002
ENSG00000197958	  0.001	  0.002
ENSG00000162409	  0.001	  0.002
ENSG00000176393	  0.001	  0.002
ENSG00000055211	  0.001	  0.002
ENSG00000124181	  0.002	  0.002
ENSG00000162493	  0.002	  0.002
ENSG00000256338	  0.001	  0.002
ENSG00000268707	  0.001	  0.002
ENSG00000230204	  0.001	  0.002
ENSG00000245958	  0.001	  0.002
ENSG00000068097	  0.002	  0.002
ENSG00000248994	  0.002	  0.002
ENSG00000136546	  0.002	  0.002
ENSG00000117090	  0.002	  0.002
ENSG00000201772	  0.001	  0.002
ENSG00000165275	  0.002	  0.002
ENSG00000186466	  0.002	  0.002
ENSG00000181074	  0.001	  0.002
ENSG00000173261	  0.001	  0.002
ENSG00000160199	  0.001	  0.002
ENSG00000248886	  0.001	  0.002
ENSG00000254682	  0.002	  0.002
ENSG00000136002	  0.001	  0.002
ENSG00000260927	  0.002	  0.002
ENSG00000261098	  0.002	  0.002
ENSG00000258999	  0.001	  0.002
ENSG00000228923	  0.001	  0.002
ENSG00000100228	  0.002	  0.002
ENSG00000109436	  0.001	  0.002
ENSG00000213519	  0.001	  0.002
ENSG00000085063	  0.002	  0.002
