gene	RCP	LCP
ENSG00000270996	  0.002	  0.003
ENSG00000175309	  0.003	  0.003
ENSG00000119138	  0.001	  0.003
ENSG00000145244	  0.001	  0.003
ENSG00000235453	  0.002	  0.003
ENSG00000261572	  0.002	  0.003
ENSG00000091181	  0.001	  0.003
ENSG00000263648	  0.001	  0.003
ENSG00000005194	  0.002	  0.003
ENSG00000213225	  0.001	  0.003
ENSG00000051108	  0.001	  0.003
ENSG00000116957	  0.002	  0.003
ENSG00000126785	  0.001	  0.003
ENSG00000136149	  0.001	  0.003
ENSG00000145414	  0.002	  0.003
ENSG00000100344	  0.002	  0.003
ENSG00000125503	  0.003	  0.003
ENSG00000213412	  0.003	  0.003
ENSG00000140403	  0.002	  0.003
ENSG00000213433	  0.001	  0.003
ENSG00000109501	  0.002	  0.003
ENSG00000150764	  0.001	  0.003
ENSG00000170903	  0.002	  0.003
ENSG00000214518	  0.001	  0.003
ENSG00000178662	  0.001	  0.003
ENSG00000134056	  0.001	  0.003
ENSG00000169131	  0.001	  0.003
ENSG00000125124	  0.002	  0.003
ENSG00000279561	  0.002	  0.003
ENSG00000165832	  0.001	  0.003
ENSG00000154856	  0.002	  0.003
ENSG00000198624	  0.000	  0.003
ENSG00000267374	  0.001	  0.003
ENSG00000107551	  0.002	  0.003
ENSG00000159840	  0.001	  0.003
ENSG00000107290	  0.001	  0.003
ENSG00000261824	  0.001	  0.003
ENSG00000172551	  0.001	  0.003
ENSG00000215795	  0.002	  0.003
ENSG00000175104	  0.001	  0.003
ENSG00000179010	  0.002	  0.003
ENSG00000146373	  0.002	  0.003
ENSG00000156876	  0.002	  0.003
ENSG00000186439	  0.001	  0.003
ENSG00000271964	  0.002	  0.003
ENSG00000187398	  0.001	  0.003
ENSG00000153113	  0.002	  0.003
ENSG00000283646	  0.001	  0.003
ENSG00000143499	  0.002	  0.003
ENSG00000169684	  0.001	  0.003
ENSG00000174944	  0.002	  0.003
ENSG00000148824	  0.002	  0.003
ENSG00000100350	  0.002	  0.002
ENSG00000137502	  0.001	  0.002
ENSG00000198498	  0.001	  0.002
ENSG00000256916	  0.001	  0.002
